name,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,weather,description,icon,stations,PM25,PM10,O3,NO2,SO2,CO
nakhonpathom,2023-01-02,28.8,17.8,24.6,29.3,17.8,24.8,16.7,62.9,0.0,0,0.0,,0.0,0.0,34.2,17.9,20.3,1015.8,36.5,9.8,103.2,8.8,4,10.0,2023-01-02T06:43:54,2023-01-02T18:03:29,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",99.0,44.0,12.0,,,
nakhonpathom,2023-01-03,30.0,23.8,26.6,30.8,23.8,27.0,18.1,60.3,0.0,0,0.0,,0.0,0.0,35.6,17.0,18.1,1015.2,63.3,10.1,104.3,9.1,8,10.0,2023-01-03T06:44:15,2023-01-03T18:04:03,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",84.0,41.0,13.0,,,
nakhonpathom,2023-01-04,31.2,23.6,27.1,32.0,23.6,27.5,18.2,59.1,0.0,0,0.0,,0.0,0.0,31.3,16.1,1.7,1014.6,44.7,9.9,103.6,9.0,5,10.0,2023-01-04T06:44:36,2023-01-04T18:04:37,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",79.0,43.0,,,,
nakhonpathom,2023-01-05,31.0,21.7,26.5,31.8,21.7,26.9,18.4,62.3,0.0,0,0.0,,0.0,0.0,42.1,16.1,19.3,1014.2,39.4,10.2,96.8,8.3,4,10.0,2023-01-05T06:44:56,2023-01-05T18:05:12,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",77.0,37.0,,,,
nakhonpathom,2023-01-06,30.0,22.2,26.3,30.7,22.2,26.6,17.9,60.7,0.0,0,0.0,,0.0,0.0,43.2,18.9,47.0,1014.8,42.4,10.0,101.3,8.7,5,10.0,2023-01-06T06:45:15,2023-01-06T18:05:46,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",65.0,41.0,12.0,,,
nakhonpathom,2023-01-07,28.5,20.8,25.3,28.7,20.8,25.3,15.5,55.5,0.0,0,0.0,,0.0,0.0,44.6,15.3,50.3,1014.4,47.4,10.3,108.5,9.3,5,10.0,2023-01-07T06:45:33,2023-01-07T18:06:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",76.0,55.0,14.0,,,
nakhonpathom,2023-01-08,28.2,23.3,26.2,28.7,23.3,26.3,16.7,56.5,0.0,0,0.0,rain,0.0,0.0,29.2,21.0,9.6,1013.3,77.1,9.6,88.2,7.7,3,10.0,2023-01-08T06:45:50,2023-01-08T18:06:56,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",106.0,58.0,17.0,,,
nakhonpathom,2023-01-09,31.0,23.7,27.6,31.8,23.7,28.2,18.3,58.0,0.0,0,0.0,,0.0,0.0,28.8,14.9,1.0,1013.1,67.0,9.8,108.3,9.4,6,10.0,2023-01-09T06:46:06,2023-01-09T18:07:30,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",114.0,54.0,11.0,,,
nakhonpathom,2023-01-10,31.3,24.7,27.8,34.8,24.7,29.1,20.8,66.4,0.0,0,0.0,,0.0,0.0,29.5,18.4,62.4,1011.9,68.4,9.7,98.5,8.5,4,10.0,2023-01-10T06:46:21,2023-01-10T18:08:05,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",106.0,30.0,6.0,,,
nakhonpathom,2023-01-11,29.0,24.0,26.1,32.6,24.0,27.0,22.2,79.5,0.0,0,0.0,rain,0.0,0.0,12.2,16.6,94.8,1011.1,55.4,9.9,59.2,5.1,2,10.0,2023-01-11T06:46:36,2023-01-11T18:08:39,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",60.0,35.0,12.0,,,
nakhonpathom,2023-01-12,31.1,23.2,26.9,34.4,23.2,28.5,22.5,78.1,0.0,0,0.0,,0.0,0.0,23.4,12.0,100.0,1010.3,43.0,9.5,91.0,7.9,4,10.0,2023-01-12T06:46:49,2023-01-12T18:09:14,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",67.0,30.0,4.0,,,
nakhonpathom,2023-01-13,33.0,22.4,27.8,37.8,22.4,29.9,23.2,77.9,0.0,0,0.0,,0.0,0.0,27.7,14.2,150.9,1011.0,38.9,8.4,95.3,8.1,5,10.0,2023-01-13T06:47:01,2023-01-13T18:09:48,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",59.0,29.0,,,,
nakhonpathom,2023-01-14,34.6,22.6,28.1,36.4,22.6,29.6,22.3,73.6,0.0,0,0.0,,0.0,0.0,30.2,13.8,209.2,1009.4,30.7,9.4,111.3,9.6,6,10.0,2023-01-14T06:47:12,2023-01-14T18:10:22,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",62.0,39.0,,,,
nakhonpathom,2023-01-15,32.8,20.6,27.5,34.3,20.6,28.3,20.8,70.2,0.0,0,0.0,,0.0,0.0,20.2,13.4,256.8,1008.7,28.8,9.6,126.4,10.9,6,10.0,2023-01-15T06:47:22,2023-01-15T18:10:56,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",79.0,54.0,3.0,,,
nakhonpathom,2023-01-16,33.8,19.6,27.2,34.7,19.6,27.8,19.5,66.2,0.0,0,0.0,,0.0,0.0,24.8,11.6,163.7,1010.6,31.9,9.0,125.3,10.9,6,10.0,2023-01-16T06:47:30,2023-01-16T18:11:29,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",108.0,53.0,13.0,,,
nakhonpathom,2023-01-17,32.2,20.0,27.1,34.1,20.0,27.9,20.4,69.5,0.0,0,0.0,,0.0,0.0,18.4,16.6,90.0,1012.1,29.1,9.2,113.5,9.8,5,10.0,2023-01-17T06:47:38,2023-01-17T18:12:03,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",96.0,61.0,14.0,,,
nakhonpathom,2023-01-18,31.2,20.9,26.9,32.7,20.9,27.4,19.0,63.5,0.0,0,0.0,,0.0,0.0,38.9,22.8,86.3,1014.1,31.4,9.1,117.8,10.2,5,10.0,2023-01-18T06:47:45,2023-01-18T18:12:36,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",116.0,56.0,15.0,,,
nakhonpathom,2023-01-19,31.0,19.7,25.9,30.6,19.7,25.9,17.0,60.2,0.0,0,0.0,,0.0,0.0,17.6,14.8,72.1,1013.8,29.0,9.8,112.5,9.6,5,10.0,2023-01-19T06:47:50,2023-01-19T18:13:08,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",102.0,58.0,16.0,,,
nakhonpathom,2023-01-20,31.0,19.8,25.8,31.3,19.8,26.0,16.9,59.5,0.0,0,0.0,,0.0,0.0,33.5,13.0,37.5,1013.5,26.5,10.0,120.3,10.2,6,10.0,2023-01-20T06:47:55,2023-01-20T18:13:41,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",110.0,57.0,15.0,,,
nakhonpathom,2023-01-21,32.0,19.3,26.0,31.1,19.3,25.9,16.1,56.9,0.0,0,0.0,,0.0,0.0,21.2,19.2,1.1,1012.4,28.8,9.8,138.0,12.1,6,10.0,2023-01-21T06:47:58,2023-01-21T18:14:13,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",110.0,64.0,19.0,,,
nakhonpathom,2023-01-22,32.0,16.9,25.8,31.3,16.9,25.6,15.7,56.6,0.0,0,0.0,,0.0,0.0,16.9,12.5,19.6,1011.0,28.0,9.4,135.6,11.7,7,10.0,2023-01-22T06:48:00,2023-01-22T18:14:44,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",133.0,74.0,18.0,,,
nakhonpathom,2023-01-23,34.0,18.1,26.7,33.6,18.1,26.5,16.3,56.4,0.0,0,0.0,,0.0,0.0,10.1,12.5,11.3,1010.0,26.6,9.1,138.0,11.9,7,10.0,2023-01-23T06:48:01,2023-01-23T18:15:16,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",135.0,78.0,14.0,,,
nakhonpathom,2023-01-24,33.0,17.9,27.1,34.2,17.9,27.7,17.6,57.7,0.0,0,0.0,,0.0,0.0,46.4,21.4,57.4,1010.8,26.5,9.2,107.8,9.4,4,10.0,2023-01-24T06:48:01,2023-01-24T18:15:46,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",140.0,51.0,11.0,,,
nakhonpathom,2023-01-25,28.0,21.0,24.2,27.9,21.0,24.2,14.5,55.2,0.0,0,0.0,,0.0,0.0,40.7,22.2,40.4,1013.1,38.6,9.8,136.6,11.9,7,10.0,2023-01-25T06:48:00,2023-01-25T18:16:17,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",80.0,68.0,17.0,,,
nakhonpathom,2023-01-26,31.0,17.1,25.0,30.5,17.1,24.9,15.1,56.6,0.0,0,0.0,,0.0,0.0,11.2,14.3,354.0,1011.8,24.9,9.7,142.7,12.4,7,10.0,2023-01-26T06:47:58,2023-01-26T18:16:47,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",132.0,78.0,19.0,,,
nakhonpathom,2023-01-27,32.0,18.3,26.3,31.7,18.3,26.3,16.5,57.7,0.0,0,0.0,,0.0,0.0,37.1,14.3,59.0,1011.1,34.5,9.0,133.5,11.4,6,10.0,2023-01-27T06:47:54,2023-01-27T18:17:16,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",143.0,52.0,10.0,,,
nakhonpathom,2023-01-28,28.1,21.1,24.3,28.4,21.1,24.3,15.7,59.6,0.0,0,0.0,,0.0,0.0,33.5,16.5,63.7,1012.4,32.1,10.1,105.6,9.3,4,10.0,2023-01-28T06:47:50,2023-01-28T18:17:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",84.0,56.0,14.0,,,
nakhonpathom,2023-01-29,28.0,18.8,23.0,27.6,18.8,23.0,12.8,53.8,0.0,0,0.0,,0.0,0.0,39.2,19.6,43.3,1013.9,49.4,10.0,144.1,12.4,6,10.0,2023-01-29T06:47:44,2023-01-29T18:18:13,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",99.0,59.0,,,,
nakhonpathom,2023-01-30,27.0,18.3,22.2,26.7,18.3,22.1,10.5,48.4,0.0,0,0.0,,0.0,0.0,36.4,17.5,352.4,1014.8,39.0,9.8,146.0,12.6,7,10.0,2023-01-30T06:47:37,2023-01-30T18:18:41,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",100.0,82.0,,,,
nakhonpathom,2023-01-31,30.8,16.5,24.2,29.5,16.5,23.9,12.0,48.8,0.0,0,0.0,,0.0,0.0,31.7,10.7,349.2,1012.0,30.4,9.5,143.2,12.4,6,10.0,2023-01-31T06:47:29,2023-01-31T18:19:09,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",147.0,95.0,3.0,,,
nakhonpathom,2023-02-01,33.0,17.1,26.3,33.1,17.1,26.1,15.2,53.6,0.0,0,0.0,,0.0,0.0,22.3,9.8,41.5,1010.1,33.7,8.0,125.7,10.8,5,10.0,2023-02-01T06:47:20,2023-02-01T18:19:35,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",168.0,98.0,14.0,,,
nakhonpathom,2023-02-02,34.8,19.8,28.2,34.5,19.8,28.7,18.0,57.1,0.0,0,0.0,,0.0,0.0,16.6,12.0,70.1,1009.7,38.0,7.1,128.0,11.0,5,10.0,2023-02-02T06:47:10,2023-02-02T18:20:02,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",172.0,63.0,7.0,,,
nakhonpathom,2023-02-03,32.9,25.3,29.3,36.0,25.3,32.0,21.9,65.5,0.051,100,4.17,rain,0.0,0.0,22.0,13.4,180.8,1010.2,44.2,8.6,75.2,6.5,3,10.0,2023-02-03T06:46:59,2023-02-03T18:20:27,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",119.0,36.0,9.0,,,
nakhonpathom,2023-02-04,33.2,25.1,28.9,39.1,25.1,32.5,23.7,74.5,0.1,100,4.17,rain,0.0,0.0,27.4,17.5,193.1,1009.5,43.3,8.5,105.7,9.0,5,10.0,2023-02-04T06:46:46,2023-02-04T18:20:52,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",71.0,39.0,10.0,,,
nakhonpathom,2023-02-05,32.5,25.1,28.3,38.5,25.1,30.7,23.1,74.8,0.0,0,0.0,,0.0,0.0,35.3,15.7,220.9,1009.6,47.4,9.5,102.9,8.9,5,10.0,2023-02-05T06:46:33,2023-02-05T18:21:17,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",77.0,35.0,7.0,,,
nakhonpathom,2023-02-06,34.4,24.7,28.9,39.6,24.7,31.7,23.8,76.2,7.852,100,4.17,rain,0.0,0.0,38.9,19.6,192.3,1009.4,41.9,9.7,102.5,8.8,6,10.0,2023-02-06T06:46:18,2023-02-06T18:21:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",72.0,31.0,6.0,,,
nakhonpathom,2023-02-07,33.9,24.4,28.9,39.0,24.4,31.5,23.0,72.6,0.059,100,4.17,rain,0.0,0.0,33.8,17.9,184.0,1009.6,35.7,10.1,132.0,11.3,6,10.0,2023-02-07T06:46:03,2023-02-07T18:22:04,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",63.0,32.0,6.0,,,
nakhonpathom,2023-02-08,34.8,23.8,29.3,39.9,23.8,32.3,23.2,71.8,0.0,0,0.0,,0.0,0.0,34.2,17.0,180.2,1009.4,29.1,9.9,154.8,13.5,7,10.0,2023-02-08T06:45:46,2023-02-08T18:22:27,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",61.0,25.0,5.0,,,
nakhonpathom,2023-02-09,34.2,24.0,29.1,39.1,24.0,32.6,23.4,73.4,0.0,0,0.0,,0.0,0.0,32.8,18.9,192.3,1009.7,31.9,9.8,112.2,9.9,5,10.0,2023-02-09T06:45:29,2023-02-09T18:22:49,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",55.0,24.0,5.0,,,
nakhonpathom,2023-02-10,34.2,24.5,29.1,38.9,24.5,31.9,23.1,72.2,0.0,0,0.0,,0.0,0.0,32.8,19.7,187.4,1010.0,32.9,10.1,131.7,11.2,5,10.0,2023-02-10T06:45:10,2023-02-10T18:23:11,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",50.0,25.0,5.0,,,
nakhonpathom,2023-02-11,34.5,23.9,29.4,38.8,23.9,32.1,22.6,69.4,0.0,0,0.0,,0.0,0.0,38.9,18.4,186.3,1010.1,26.9,10.0,268.8,23.2,9,10.0,2023-02-11T06:44:51,2023-02-11T18:23:32,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",54.0,30.0,6.0,,,
nakhonpathom,2023-02-12,34.9,24.5,29.6,40.1,24.5,32.8,23.2,70.6,0.0,0,0.0,,0.0,0.0,35.3,18.3,186.0,1010.3,28.3,10.2,270.9,23.4,9,10.0,2023-02-12T06:44:30,2023-02-12T18:23:52,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",61.0,33.0,5.0,,,
nakhonpathom,2023-02-13,35.1,24.9,29.4,39.9,24.9,32.8,23.4,71.5,0.0,0,0.0,,0.0,0.0,37.4,17.9,188.0,1010.1,30.1,9.8,262.9,22.7,9,10.0,2023-02-13T06:44:09,2023-02-13T18:24:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",57.0,36.0,8.0,,,
nakhonpathom,2023-02-14,35.8,23.9,29.8,39.9,23.9,33.3,23.4,71.1,0.0,0,0.0,,0.0,0.0,31.0,14.3,181.5,1009.7,32.9,9.5,274.8,23.7,9,10.0,2023-02-14T06:43:47,2023-02-14T18:24:31,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",74.0,31.0,4.0,,,
nakhonpathom,2023-02-15,28.0,24.8,26.3,32.0,24.8,27.7,23.5,84.7,6.56,100,16.67,rain,0.0,0.0,19.4,26.6,137.8,1011.5,56.6,7.8,97.1,8.3,5,10.0,2023-02-15T06:43:23,2023-02-15T18:24:50,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48464099999,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",68.0,44.0,11.0,,,
nakhonpathom,2023-02-16,30.0,23.8,26.4,31.4,23.8,27.2,21.3,75.1,1.499,100,12.5,rain,0.0,0.0,29.9,21.4,49.1,1013.5,61.4,8.9,121.0,10.3,7,10.0,2023-02-16T06:42:59,2023-02-16T18:25:08,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48464099999,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",80.0,53.0,11.0,,,
nakhonpathom,2023-02-17,30.2,24.4,26.4,31.6,24.4,26.7,19.2,65.7,0.007,100,4.17,rain,0.0,0.0,23.8,20.2,18.9,1013.6,50.6,9.7,243.5,21.2,9,10.0,2023-02-17T06:42:34,2023-02-17T18:25:26,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48464099999,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",103.0,53.0,,,,
nakhonpathom,2023-02-18,32.8,22.6,27.4,33.6,22.6,27.8,18.0,58.4,0.0,0,0.0,,0.0,0.0,27.4,17.3,356.2,1012.5,41.9,10.1,276.3,23.9,10,10.0,2023-02-18T06:42:08,2023-02-18T18:25:42,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,48455099999,48451099999,VTBS,VTBD,48456099999,remote,48427099999,48450099999",109.0,58.0,,,,
nakhonpathom,2023-02-19,34.1,21.4,28.4,36.1,21.4,29.4,19.0,58.7,0.0,0,0.0,,0.0,0.0,11.9,13.0,350.2,1011.3,35.2,9.3,275.0,23.8,9,10.0,2023-02-19T06:41:42,2023-02-19T18:25:59,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",123.0,66.0,,,,
nakhonpathom,2023-02-20,32.0,24.7,28.2,33.3,24.7,29.1,19.3,59.4,0.0,0,0.0,,0.0,0.0,38.9,18.9,72.9,1011.5,42.7,9.2,163.8,14.2,7,10.0,2023-02-20T06:41:14,2023-02-20T18:26:15,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",128.0,68.0,18.0,,,
nakhonpathom,2023-02-21,33.0,21.2,27.8,35.0,21.2,28.5,19.0,61.0,0.0,0,0.0,,0.0,0.0,16.9,17.9,66.2,1012.6,33.9,9.5,175.1,15.2,7,10.0,2023-02-21T06:40:46,2023-02-21T18:26:30,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",124.0,65.0,19.0,,,
nakhonpathom,2023-02-22,33.0,21.1,28.0,34.8,21.1,28.5,18.2,57.6,0.0,0,0.0,,0.0,0.0,38.9,20.0,69.5,1012.6,35.4,10.6,177.0,15.2,7,10.0,2023-02-22T06:40:17,2023-02-22T18:26:45,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,remote,48427099999,48450099999",133.0,71.0,20.0,,,
nakhonpathom,2023-02-23,33.8,21.2,28.1,34.8,21.2,28.4,17.7,56.0,0.0,0,0.0,,0.0,0.0,16.2,12.6,29.8,1011.6,31.7,9.3,160.8,13.8,7,10.0,2023-02-23T06:39:47,2023-02-23T18:26:59,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",141.0,80.0,21.0,,,
nakhonpathom,2023-02-24,35.0,20.5,28.8,35.5,20.5,29.1,17.9,55.5,0.0,0,0.0,,0.0,0.0,35.3,17.0,47.1,1011.2,29.8,8.8,171.3,14.8,7,10.0,2023-02-24T06:39:16,2023-02-24T18:27:13,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",151.0,70.0,16.0,,,
nakhonpathom,2023-02-25,32.0,22.1,27.5,32.8,22.1,27.9,17.1,54.0,0.0,0,0.0,,0.0,0.0,44.6,28.1,71.8,1014.4,29.6,9.5,173.7,15.2,7,10.0,2023-02-25T06:38:45,2023-02-25T18:27:26,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",133.0,61.0,20.0,,,
nakhonpathom,2023-02-26,30.0,21.9,25.7,29.7,21.9,25.7,15.5,54.4,0.0,0,0.0,,0.0,0.0,45.7,20.1,50.3,1017.7,32.2,9.8,173.5,14.8,7,10.0,2023-02-26T06:38:13,2023-02-26T18:27:39,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",101.0,59.0,18.0,,,
nakhonpathom,2023-02-27,30.0,20.1,25.1,30.0,20.1,25.1,15.4,56.0,0.0,0,0.0,,0.0,0.0,47.2,16.1,18.3,1017.4,17.2,9.8,173.9,14.9,6,10.0,2023-02-27T06:37:40,2023-02-27T18:27:51,0.25,Clear,Clear conditions throughout the day.,clear-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",113.0,69.0,20.0,,,
nakhonpathom,2023-02-28,32.8,19.6,26.6,32.9,19.6,26.8,16.2,54.6,0.0,0,0.0,,0.0,0.0,35.3,16.7,1.6,1015.8,18.4,9.5,178.2,15.2,7,10.0,2023-02-28T06:37:07,2023-02-28T18:28:03,0.26,Clear,Clear conditions throughout the day.,clear-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",138.0,80.0,28.0,,,
nakhonpathom,2023-03-01,34.8,19.6,28.4,36.0,19.6,29.1,17.9,55.2,0.0,0,0.0,,0.0,0.0,23.0,13.8,26.4,1014.4,28.5,8.8,186.3,16.2,7,10.0,2023-03-01T06:36:33,2023-03-01T18:28:14,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",146.0,81.0,6.0,,,
nakhonpathom,2023-03-02,34.8,21.6,29.5,35.9,21.6,30.2,18.1,52.7,0.0,0,0.0,,0.0,0.0,37.1,18.4,58.7,1014.0,27.7,9.2,175.4,15.1,6,10.0,2023-03-02T06:35:58,2023-03-02T18:28:25,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48427099999,48450099999",147.0,61.0,,,,
nakhonpathom,2023-03-03,33.0,21.7,28.1,32.9,21.7,28.2,16.8,52.5,0.0,0,0.0,,0.0,0.0,29.5,16.9,61.8,1015.5,22.5,9.5,158.4,13.4,6,10.0,2023-03-03T06:35:23,2023-03-03T18:28:36,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48464099999,E4214,48455099999,48451099999,VTBS,VTBD,48456099999,48454099999,48427099999,48450099999",134.0,76.0,21.0,,,
